STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USC00448737,VIENNA VA US,19960908,283,194
GHCND:USC00448737,VIENNA VA US,19960909,283,194
GHCND:USC00448737,VIENNA VA US,19960910,278,194
GHCND:USC00448737,VIENNA VA US,19960913,233,167
GHCND:USC00448737,VIENNA VA US,19960914,256,100
GHCND:USC00448737,VIENNA VA US,19960915,217,106
GHCND:USC00448737,VIENNA VA US,19960916,250,122
GHCND:USC00448737,VIENNA VA US,19960917,167,150
GHCND:USC00448737,VIENNA VA US,19960918,189,139
GHCND:USC00448737,VIENNA VA US,19960919,211,128
GHCND:USC00448737,VIENNA VA US,19960920,244,100
GHCND:USC00448737,VIENNA VA US,19960921,256,111
GHCND:USC00448737,VIENNA VA US,19960922,244,128
GHCND:USC00448737,VIENNA VA US,19960923,244,133
GHCND:USC00448737,VIENNA VA US,19960924,211,128
GHCND:USC00448737,VIENNA VA US,19960925,200,117
GHCND:USC00448737,VIENNA VA US,19960926,217,83
GHCND:USC00448737,VIENNA VA US,19960927,183,150
GHCND:USC00448737,VIENNA VA US,19960928,244,156
GHCND:USC00448737,VIENNA VA US,19960929,233,117
GHCND:USC00448737,VIENNA VA US,19960930,233,89
GHCND:USC00448737,VIENNA VA US,19961001,239,89
GHCND:USC00448737,VIENNA VA US,19961002,244,150
GHCND:USC00448737,VIENNA VA US,19961003,200,150
GHCND:USC00448737,VIENNA VA US,19961004,22,178
GHCND:USC00448737,VIENNA VA US,19961005,128,17
GHCND:USC00448737,VIENNA VA US,19961006,156,39
GHCND:USC00448737,VIENNA VA US,19961007,167,39
GHCND:USC00448737,VIENNA VA US,19961008,178,44
GHCND:USC00448737,VIENNA VA US,19961009,133,89
GHCND:USC00448737,VIENNA VA US,19961010,211,89
GHCND:USC00448737,VIENNA VA US,19961011,156,44
GHCND:USC00448737,VIENNA VA US,19961012,139,17
GHCND:USC00448737,VIENNA VA US,19961013,167,28
GHCND:USC00448737,VIENNA VA US,19961014,222,83
GHCND:USC00448737,VIENNA VA US,19961015,17,56
GHCND:USC00448737,VIENNA VA US,19961016,194,56
GHCND:USC00448737,VIENNA VA US,19961017,250,100
GHCND:USC00448737,VIENNA VA US,19961018,267,122
GHCND:USC00448737,VIENNA VA US,19961019,222,56
GHCND:USC00448737,VIENNA VA US,19961020,133,61
GHCND:USC00448737,VIENNA VA US,19961021,117,39
GHCND:USC00448737,VIENNA VA US,19961022,156,44
GHCND:USC00448737,VIENNA VA US,19961023,189,106
GHCND:USC00448737,VIENNA VA US,19961024,206,67
GHCND:USC00448737,VIENNA VA US,19961025,211,67
GHCND:USC00448737,VIENNA VA US,19961026,172,78
GHCND:USC00448737,VIENNA VA US,19961027,211,111
GHCND:USC00448737,VIENNA VA US,19961028,244,128
GHCND:USC00448737,VIENNA VA US,19961029,200,56
GHCND:USC00448737,VIENNA VA US,19961030,183,50
GHCND:USC00448737,VIENNA VA US,19961031,256,50
GHCND:USC00448737,VIENNA VA US,19961101,217,72
GHCND:USC00448737,VIENNA VA US,19961102,89,56
GHCND:USC00448737,VIENNA VA US,19961103,94,-17
GHCND:USC00448737,VIENNA VA US,19961104,100,-22
GHCND:USC00448737,VIENNA VA US,19961106,183,-6
GHCND:USC00448737,VIENNA VA US,19961107,161,94
GHCND:USC00448737,VIENNA VA US,19961108,217,150
GHCND:USC00448737,VIENNA VA US,19961109,217,50
GHCND:USC00448737,VIENNA VA US,19961110,128,-6
GHCND:USC00448737,VIENNA VA US,19961111,89,-33
GHCND:USC00448737,VIENNA VA US,19961112,67,-22
GHCND:USC00448737,VIENNA VA US,19961113,56,-44
GHCND:USC00448737,VIENNA VA US,19961114,33,-17
GHCND:USC00448737,VIENNA VA US,19961115,6,-61
GHCND:USC00448737,VIENNA VA US,19961116,50,-72
