STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690907,261,144
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690908,239,133
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690909,172,122
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690910,189,106
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690911,167,117
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690912,161,117
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690913,178,122
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690914,178,111
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690915,172,111
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690916,172,117
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690917,194,89
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690918,217,128
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690919,183,128
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690920,222,122
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690921,178,133
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690922,189,111
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690923,194,94
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690924,161,111
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690925,278,100
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690926,189,111
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690927,172,139
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690928,183,122
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690929,183,117
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690930,200,117
